,index,site_y,product,product_price,review_header,reviewer_name,review_content,review_star_rating,review_helpful_votes,review_polarity,review_subjectivity,review_length,total_star_rating,prod_subjectivity,pred_useful,rank
2148,6260,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Microsoft 365,Good,"Very simple to install and use, the additional services are a great 'value plus' when we were only looking for the Microsoft products.  Performance is better than expected",5,0,0.24,0.622857143,29.0,4.5,0.4601818181818181,0,2149
2149,5780,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,great quality,tgunz11,awesome product been buying jbl since the first flip and all of them have been troopers,5,0,0.683333333,0.694444444,16.0,4.8,0.3508503401360544,0,2150
2150,6557,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Love it and I got a GREAT deal on it!!!,RobC,Sales person saved me money when I purchased this with a couple of laptops rather than buying the laptops with the program already on it. Bought this and put it on both laptops saved $$$,5,0,0.75,0.675,35.0,4.5,0.4601818181818181,0,2151
2151,1789,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,good product easy to use,JDAlo,"Easy to use, fairly straightforward, Had information that I had not received.",5,0,0.485416667,0.660416667,12.0,4.3,0.6581573498964806,0,2152
2152,6531,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Worth the money,TxG8r,This version of Microsoft Office is worth the extra money instead of buying the single computer version. Can share with all your computers/laptops (PC or Mac) as well as with friends or family members.,5,0,0.132142857,0.128571429,34.0,4.5,0.4601818181818181,0,2153
2153,4035,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Easy,AndreaB,Easy to use. Shipping was fast  love having a printer at home finally. Can print straight from my phone.,5,0,0.294444444,0.711111111,20.0,4.1,0.4801345755693582,0,2154
2154,10287,amazon,"LEYAOYAO Cube Bookshelf 3 Tier Mid-Century Rustic Brown Modern Bookcase with Legs,Retro Wood Bookshelves Storage Organizer Shelf,Freestanding Open Book Shelves for Bedroom,Living Room,Office",99.98,Nice Looking Shelves,Morgan123,"I needed something that wasnt very deep for an area in my living room. These turned out great, I bought 2 and placed them side by side. Nice color and quality. I like the unique look of these compared to boring bookcases. Fun to decorate.",5,0,0.239285714,0.781428571,45.0,4.5,0.5344227994227995,0,2155
2155,3753,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Franko,Frisko,"Good looking printer, good quality easy to set up and good price,  just what o need at home.",5,0,0.633333333,0.658333333,19.0,4.1,0.4801345755693582,0,2156
2156,7940,bestbuy,"TurboTax - Deluxe 2023 Federal + E-file & State - Mac OS, Windows [Digital]",69.99,Turbo Tax review,MaryP,We buy Turbo Tax every year and have used it without a problem for at least 10 years.,5,0,-0.3,0.4,18.0,4.6,0.4391614906832297,0,2157
2157,3736,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Great printer for price,Danni,Great printer. Easy setup and use with the app. Couldnt beat the price either.,5,0,0.677777778,0.777777778,14.0,4.1,0.4801345755693582,0,2158
2158,1362,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,"Used for years, but maybe time for a change",Bobheatingguy,"I've been a TurboTax user for many years, and this year I'm not that happy with the product. For some reason, when I opened up the program to continue my tax return, there were now TWO returns showing, both IDENTICALLY named. I had to carefully examine the contents of each to determine which one to delete (the illegitimate one). I had to delete the file through a windows interface, as I couldn't see any way to delete it using TT's menu. After doing this, THREE files showed up. I gave up on this. I never e-file my state return, as they charge for it, and I refuse to pay for something that makes their job easier. TurboTax never gave me the option to print out my state return with only the required forms; instead, I could only print out the return using the records printing interface. Because of this, I'm sure I'm including worksheet(s) that aren't required for the ""return only."" And then, the state return printed out had pages related to e-filing, as if I'd e-filed this return. The cost of a state module should include all of the state forms that may be required, not just a few of the major ones. To have to obtain a separate form for calculating energy saving improvements like solar in this day and age is ridiculous. TurboTax should have them already, not something I have to print out, fill out by hand, and attach to my return. Maybe I'm just getting too old for this, or the product just isn't becoming easier to use and more comprehensive as most products would strive to be. Overall, a very disappointing experience this year.",3,0,0.117598039,0.667581699,280.0,4.3,0.6581573498964806,0,2159
2159,287,amazon,"TurboTax Basic 2023 Tax Software, Federal Tax Return [PC/Mac Download]",39.99,Consistently good,Shannon Lopp,I buy TurboTax every year and for the past couple years Ive been buying it from Amazon. Its the best deal and the features and the assistance provided in in this software are very helpful and easy to use.,5,0,0.416666667,0.456666667,39.0,3.4,0.6367559523809524,0,2160
2160,4448,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,HP Printer,Mike,Bluetooth capabilities connects very easily and can do everything from your iPhone or iPad,5,0,0.563333333,1.0,14.0,4.1,0.4801345755693582,0,2161
2161,6191,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Must have,AUser,A most have for home offices or families with students. The sign up process is easy and this can be used to extend an existing current subscription plan as well.,5,0,0.311111111,0.577777778,30.0,4.5,0.4601818181818181,0,2162
2162,1020,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Easy to use,Sandy4578,"It is fairly easy, but there are a few confusing areas",4,0,0.091666667,0.541666667,11.0,4.3,0.6581573498964806,0,2163
2163,4800,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Worth every penny,Jackie,Good speaker but decided to go with the bigger version,5,0,0.333333333,0.4,10.0,4.8,0.3508503401360544,0,2164
2164,4548,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,HP always,CBISMYNAME,HP printer great product. I always buy this brand. Thanks HP,5,0,0.5,0.475,11.0,4.1,0.4801345755693582,0,2165
2165,5366,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Ipa007,Ipa007,"Love these speakers, I have 4 and they sound great. Once I collect 10 I may have enough",5,0,0.425,0.5625,18.0,4.8,0.3508503401360544,0,2166
2166,11889,bestbuy,"McAfee - Total Protection (5 Device) Antivirus & Internet Security Software (1-Year Subscription) - Android, Apple iOS, Chrome, Mac OS, Windows [Digital]",29.99,Peace of mind,BillieJoY,GIves me a measure of comfort in this crazy world where people use their time to cause trouble for others.,5,0,-0.4,0.55,20.0,4.6,0.375806452,0,2167
2167,1598,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,TT OOPS,MAT 2023,TT somehow missed that both my spouse and I both paid state income taxes. It only accounted for the taxes paid by myself,3,0,0.0,1.0,23.0,4.3,0.6581573498964806,0,2168
2168,3674,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Definitely recommend,Sunny,"Exactly what I wanted. Its small but, server the purpose.",4,0,0.0,0.383333333,10.0,4.1,0.4801345755693582,0,2169
2169,6037,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Smooth and easy and fast,Grateful,"I don't use Microsoft 365 everyday any more and that is why I could not award all star compliments.  I do want to thank Geek Squad and Best Buy for helping me with the purchase and installation.  Not only do I live in the boonies, but I also do not get into town often during the pandemic.  You people handled the purchase and installation on my laptop and tablet with ease.  Many thanks and kudos to you!  You people really are the best!",4,0,0.368308081,0.502777778,88.0,4.5,0.4601818181818181,0,2170
2170,2788,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,Windex is a great,bevwllms,Windex is a great product to clean your windows and mirrors! Th ingredient leaves no steaks! I don't know of any improvements. It is very reasonable too! I will recommend to my friends!,5,0,0.644791667,0.745,33.0,4.7,0.6171052631578947,0,2171
2171,1874,Target,"LG 65"" Class 4K UHD 2160p Smart OLED TV - OLED65C3",1599.99,Serious buffer problems,Jake15,"Good picture. Not as super crystal clear as I had hoped Also, I may have to return tv. It buffers too much. Very annoying. Called LG twice. They tried to help and keep saying if that doesnt,work well try something else. I need a fix by them or I have to send product back.",3,0,-0.033333333,0.552777778,54.0,4.7,0.4353975468975468,0,2172
2172,10268,amazon,"LEYAOYAO Cube Bookshelf 3 Tier Mid-Century Rustic Brown Modern Bookcase with Legs,Retro Wood Bookshelves Storage Organizer Shelf,Freestanding Open Book Shelves for Bedroom,Living Room,Office",99.98,Cute,Amazon Customer,Cute bookcase for a first apartment!,5,0,0.4375,0.777777778,6.0,4.5,0.5344227994227995,0,2173
2173,2299,Target,GE JES1460DSBB 1.4 Cu. Ft. Black Counter Top Microwave,190.1,Just what we needed,616mover,This model satisfies our microwave cooking needs very well.,5,0,0.2,0.3,9.0,4.4,0.3945085778419112,0,2174
2174,12193,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,Good old Norton's.,LoveIt,"Currently the best for your money. Oh, they need 50 characters in the review.",5,0,0.45,0.375,14.0,4.4,0.4782189677934357,0,2175
2175,4757,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Best Portable Sound for the Money!,BillJackieR,Love the tone characteristics of this Bluetooth speaker. Great bass and low-medium notes.,5,0,0.53,0.51,13.0,4.8,0.3508503401360544,0,2176
2176,722,Target,Apple iPhone 14,0.0,iPhone 14,RevJCM,"This phone replaces an iPhone XR. It's a great replacement--the overall phone is slightly smaller, but the screen is slightly bigger, and the camera is a significant improvement.",5,0,0.235,0.525,28.0,4.4,0.4134481460568416,0,2177
2177,5817,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Bought for my wife,Grimes,"She absolutely loved the product, considering to buy one for myself.",5,0,0.7,0.8,11.0,4.8,0.3508503401360544,0,2178
2178,1446,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Easy to use,LCM50,TurboTax is a great tool for filing your taxes. As long as you use the step by step and answer all the questions there should be no problems.,5,0,0.394444444,0.661111111,28.0,4.3,0.6581573498964806,0,2179
2179,1945,Target,"LG 65"" Class 4K UHD 2160p Smart OLED TV - OLED65C3",1599.99,Great TV,Gordon E,"Have used it for about a month now and love it. I search the internet for other brands and read reviews for just about every brand of TV out there, and after reading all the specs and reviews decided on the LG. Am happy with my decision. Was easy to set up and have no complaints. Would recommend to anyony looking to buy an new tv.",5,0,0.424116162,0.668813131,66.0,4.7,0.4353975468975468,0,2180
2180,1378,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Tax turbo is helpful,jocash,the experience is good. Could use clarification on W2 forms 12-12a,4,0,0.7,0.6,11.0,4.3,0.6581573498964806,0,2181
2181,5186,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Present,AMS225,"I bought this as a present for my step daughter. She has to have her music everywhere. She uses this none stop. From the bathroom to the back yard around the fire, this gives off great sound.",5,0,0.24,0.23,37.0,4.8,0.3508503401360544,0,2182
2182,1923,Target,"LG 65"" Class 4K UHD 2160p Smart OLED TV - OLED65C3",1599.99,Great value,ndtguy,The picture on this TV has exceeded our expectations. We have it on our surround sound and it is as though we're in a theater.,5,0,0.6,0.575,25.0,4.7,0.4353975468975468,0,2183
2183,11016,Target,Dyson Ball Animal 3 Extra Upright Vacuum,499.99,Great suction power BUT awkward.,SqueakycleanUtah,"This thing is amazing for picking up hair off of the carpet. However, the wand and hose are almost unwieldy when it comes to the couches and stairs. It requires some serious leverage in order to vaccine effectively like I have to put the hose over my shoulder to counteract the stiff hose. My wife hates it.",2,0,0.05047619,0.763333333,57.0,4.2,0.4135238095238094,0,2184
2184,11715,Target,Igloo IMX 24qt Cooler - Meteorite,94.99,A little beefy. Come on,,"A little beefy. Come on IglooYall been doing this for a long time, right? Good for by the pool, keeps ice as advertised. Way to heavy for the kayak, small inside.",4,0,0.056746032,0.581746032,31.0,4.3,0.5530864197530863,0,2185
2185,1707,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Awesome Turbo tax,,I have used Turbo Tax for several years and it is always very easy and good.,5,0,0.565833333,0.65,16.0,4.3,0.6581573498964806,0,2186
2186,8542,bestbuy,Star Wars Jedi: Survivor Standard Edition - PlayStation 5,34.99,Great Game,Yav10,"This game is phenomenal. The graphics are really good. They made the game like your actually playing the harry potter movies, especially with being able to do different spells.",5,0,0.13,0.5375,29.0,4.7,0.4299918831168832,0,2187
2187,5904,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Multi purpose benefitted us,JoyceP,Liked being able to have more than one laptop serviced,5,0,0.533333333,0.641666667,10.0,4.5,0.4601818181818181,0,2188
2188,5412,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Clear volume,C012345,Great for small gatherings and easy to use for indoor or outdoor activities,5,0,0.270833333,0.591666667,13.0,4.8,0.3508503401360544,0,2189
2189,1973,Target,"LG 65"" Class 4K UHD 2160p Smart OLED TV - OLED65C3",1599.99,"Nice TV but don't know how to use it, fully.",Alec J,"Would have given a fifth star but somewhat disappointed in the equality of the sound. Also, no comprehensive owners manual is provided. I don't know how to get apps. My neighbor showed me how but I was unable to get back to live TV without calling your customer service representative. Still don't know how to get gaming running. If I knew that no instructions for operating the TV set was being provided I would not bought an LG.",4,0,-0.018939394,0.525,78.0,4.7,0.4353975468975468,0,2190
2190,91,amazon,"HP DeskJet 2755e Wireless Color inkjet-printer, Print, scan, copy, Easy setup, Mobile printing, Best-for home, Instant Ink with HP+,white",49.89,Great price and print quality...the ink it came with only lasted about 20 pages.,Gregory E. Miller,Great price and easy to set up...kind of disappointing that the ink it came with only lasted about 20 pages.,4,0,0.238888889,0.838888889,20.0,4.1,0.594556277,0,2191
